,Address,Latitude,Longitude,Zone,Page,Total Distance,Order
551,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,21,164.0,5
552,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,21,164.0,6
553,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,21,164.0,7
554,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,21,164.0,8
555,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,21,164.0,9
556,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,21,164.0,10
557,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,21,164.0,11
558,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,21,164.0,12
559,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,21,164.0,13
560,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,21,164.0,14
561,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,21,164.0,15
562,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,21,164.0,16
563,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,21,164.0,17
564,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,21,164.0,18
565,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,21,164.0,19
566,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,21,164.0,20
567,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,21,164.0,21
568,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,21,164.0,22
569,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,21,164.0,23
570,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,21,164.0,24
571,"Connaught Place, Delhi",28.6314022,77.2193791,1,21,164.0,25
572,"Connaught Place, Delhi",28.6314022,77.2193791,1,22,159.75,0
573,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,22,159.75,1
574,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,22,159.75,2
575,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,22,159.75,3
576,"108, Delhi 110049",28.66418085,77.08805395000002,1,22,159.75,4
577,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,22,159.75,5
578,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,22,159.75,6
579,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,22,159.75,7
580,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,22,159.75,8
581,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,22,159.75,9
582,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,22,159.75,10
583,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,22,159.75,11
584,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,22,159.75,12
585,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,22,159.75,13
586,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,22,159.75,14
587,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,22,159.75,15
588,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,22,159.75,16
589,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,22,159.75,17
590,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,22,159.75,18
591,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,22,159.75,19
592,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,22,159.75,20
593,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,22,159.75,21
594,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,22,159.75,22
595,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,22,159.75,23
596,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,22,159.75,24
597,"Connaught Place, Delhi",28.6314022,77.2193791,1,22,159.75,25
598,"Connaught Place, Delhi",28.6314022,77.2193791,1,23,145.22,0
599,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,23,145.22,1
600,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,23,145.22,2
601,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,23,145.22,3
602,"108, Delhi 110049",28.66418085,77.08805395000002,1,23,145.22,4
603,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,23,145.22,5
604,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,23,145.22,6
605,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,23,145.22,7
606,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,23,145.22,8
607,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,23,145.22,9
608,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,23,145.22,10
609,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,23,145.22,11
610,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,23,145.22,12
611,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,23,145.22,13
612,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,23,145.22,14
613,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,23,145.22,15
614,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,23,145.22,16
615,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,23,145.22,17
616,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,23,145.22,18
617,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,23,145.22,19
618,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,23,145.22,20
619,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,23,145.22,21
620,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,23,145.22,22
621,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,23,145.22,23
622,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,23,145.22,24
623,"Connaught Place, Delhi",28.6314022,77.2193791,1,23,145.22,25
624,"Connaught Place, Delhi",28.6314022,77.2193791,1,24,144.51,0
625,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,24,144.51,1
626,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,24,144.51,2
627,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,24,144.51,3
628,"108, Delhi 110049",28.66418085,77.08805395000002,1,24,144.51,4
629,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,24,144.51,5
630,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,24,144.51,6
631,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,24,144.51,7
632,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,24,144.51,8
633,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,24,144.51,9
634,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,24,144.51,10
635,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,24,144.51,11
636,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,24,144.51,12
637,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,24,144.51,13
638,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,24,144.51,14
639,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,24,144.51,15
640,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,24,144.51,16
641,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,24,144.51,17
642,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,24,144.51,18
643,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,24,144.51,19
644,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,24,144.51,20
645,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,24,144.51,21
646,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,24,144.51,22
647,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,24,144.51,23
648,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,24,144.51,24
649,"Connaught Place, Delhi",28.6314022,77.2193791,1,24,144.51,25
650,"Connaught Place, Delhi",28.6314022,77.2193791,1,25,140.82,0
651,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,25,140.82,1
652,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,25,140.82,2
653,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,25,140.82,3
654,"108, Delhi 110049",28.66418085,77.08805395000002,1,25,140.82,4
655,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,25,140.82,5
656,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,25,140.82,6
657,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,25,140.82,7
658,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,25,140.82,8
659,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,25,140.82,9
660,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,25,140.82,10
661,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,25,140.82,11
662,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,25,140.82,12
663,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,25,140.82,13
664,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,25,140.82,14
665,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,25,140.82,15
666,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,25,140.82,16
667,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,25,140.82,17
668,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,25,140.82,18
669,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,25,140.82,19
670,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,25,140.82,20
671,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,25,140.82,21
672,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,25,140.82,22
673,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,25,140.82,23
674,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,25,140.82,24
675,"Connaught Place, Delhi",28.6314022,77.2193791,1,25,140.82,25
676,"Connaught Place, Delhi",28.6314022,77.2193791,1,26,140.31,0
677,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,26,140.31,1
678,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,26,140.31,2
679,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,26,140.31,3
680,"108, Delhi 110049",28.66418085,77.08805395000002,1,26,140.31,4
681,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,26,140.31,5
682,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,26,140.31,6
683,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,26,140.31,7
684,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,26,140.31,8
685,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,26,140.31,9
686,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,26,140.31,10
687,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,26,140.31,11
688,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,26,140.31,12
689,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,26,140.31,13
690,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,26,140.31,14
691,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,26,140.31,15
692,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,26,140.31,16
693,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,26,140.31,17
694,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,26,140.31,18
695,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,26,140.31,19
696,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,26,140.31,20
697,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,26,140.31,21
698,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,26,140.31,22
699,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,26,140.31,23
700,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,26,140.31,24
701,"Connaught Place, Delhi",28.6314022,77.2193791,1,26,140.31,25
702,"Connaught Place, Delhi",28.6314022,77.2193791,1,27,139.02,0
703,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,27,139.02,1
704,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,27,139.02,2
705,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,27,139.02,3
706,"108, Delhi 110049",28.66418085,77.08805395000002,1,27,139.02,4
707,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,27,139.02,5
708,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,27,139.02,6
709,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,27,139.02,7
710,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,27,139.02,8
711,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,27,139.02,9
712,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,27,139.02,10
713,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,27,139.02,11
714,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,27,139.02,12
715,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,27,139.02,13
716,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,27,139.02,14
717,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,27,139.02,15
718,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,27,139.02,16
719,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,27,139.02,17
720,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,27,139.02,18
721,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,27,139.02,19
722,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,27,139.02,20
723,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,27,139.02,21
724,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,27,139.02,22
725,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,27,139.02,23
726,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,27,139.02,24
727,"Connaught Place, Delhi",28.6314022,77.2193791,1,27,139.02,25
728,"Connaught Place, Delhi",28.6314022,77.2193791,1,28,133.76,0
729,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,28,133.76,1
730,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,28,133.76,2
731,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,28,133.76,3
732,"108, Delhi 110049",28.66418085,77.08805395000002,1,28,133.76,4
733,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,28,133.76,5
734,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,28,133.76,6
735,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,28,133.76,7
736,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,28,133.76,8
737,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,28,133.76,9
738,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,28,133.76,10
739,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,28,133.76,11
740,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,28,133.76,12
741,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,28,133.76,13
742,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,28,133.76,14
743,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,28,133.76,15
744,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,28,133.76,16
745,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,28,133.76,17
746,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,28,133.76,18
747,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,28,133.76,19
748,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,28,133.76,20
749,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,28,133.76,21
750,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,28,133.76,22
751,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,28,133.76,23
752,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,28,133.76,24
753,"Connaught Place, Delhi",28.6314022,77.2193791,1,28,133.76,25
754,"Connaught Place, Delhi",28.6314022,77.2193791,1,29,132.61,0
755,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,29,132.61,1
756,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,29,132.61,2
757,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,29,132.61,3
758,"108, Delhi 110049",28.66418085,77.08805395000002,1,29,132.61,4
759,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,29,132.61,5
760,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,29,132.61,6
761,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,29,132.61,7
762,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,29,132.61,8
763,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,29,132.61,9
764,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,29,132.61,10
765,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,29,132.61,11
766,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,29,132.61,12
767,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,29,132.61,13
768,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,29,132.61,14
769,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,29,132.61,15
770,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,29,132.61,16
771,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,29,132.61,17
772,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,29,132.61,18
773,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,29,132.61,19
774,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,29,132.61,20
775,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,29,132.61,21
776,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,29,132.61,22
777,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,29,132.61,23
778,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,29,132.61,24
779,"Connaught Place, Delhi",28.6314022,77.2193791,1,29,132.61,25
780,"Connaught Place, Delhi",28.6314022,77.2193791,1,30,131.65,0
781,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,30,131.65,1
782,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,30,131.65,2
783,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,30,131.65,3
784,"108, Delhi 110049",28.66418085,77.08805395000002,1,30,131.65,4
785,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,30,131.65,5
786,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,30,131.65,6
787,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,30,131.65,7
788,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,30,131.65,8
789,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,30,131.65,9
790,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,30,131.65,10
791,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,30,131.65,11
792,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,30,131.65,12
793,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,30,131.65,13
794,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,30,131.65,14
795,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,30,131.65,15
796,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,30,131.65,16
797,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,30,131.65,17
798,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,30,131.65,18
799,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,30,131.65,19
800,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,30,131.65,20
801,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,30,131.65,21
802,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,30,131.65,22
803,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,30,131.65,23
804,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,30,131.65,24
805,"Connaught Place, Delhi",28.6314022,77.2193791,1,30,131.65,25
806,"Connaught Place, Delhi",28.6314022,77.2193791,1,31,125.06,0
807,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,31,125.06,1
808,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,31,125.06,2
809,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,31,125.06,3
810,"108, Delhi 110049",28.66418085,77.08805395000002,1,31,125.06,4
811,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,31,125.06,5
812,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,31,125.06,6
813,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,31,125.06,7
814,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,31,125.06,8
815,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,31,125.06,9
816,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,31,125.06,10
817,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,31,125.06,11
818,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,31,125.06,12
819,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,31,125.06,13
820,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,31,125.06,14
821,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,31,125.06,15
822,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,31,125.06,16
823,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,31,125.06,17
824,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,31,125.06,18
825,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,31,125.06,19
