,Address,Latitude,Longitude,Zone,Page,Total Distance,Order
259,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,13,76.15,12
260,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,13,76.15,13
261,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,13,76.15,14
262,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,13,76.15,15
263,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,13,76.15,16
264,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,13,76.15,17
265,"Connaught Place, Delhi",28.6314022,77.2193791,3,13,76.15,18
266,"Connaught Place, Delhi",28.6314022,77.2193791,3,14,72.4,0
267,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,14,72.4,1
268,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,14,72.4,2
269,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,14,72.4,3
270,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,14,72.4,4
271,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,14,72.4,5
272,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,14,72.4,6
273,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,14,72.4,7
274,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,14,72.4,8
275,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,14,72.4,9
276,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,14,72.4,10
277,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,14,72.4,11
278,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,14,72.4,12
279,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,14,72.4,13
280,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,14,72.4,14
281,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,14,72.4,15
282,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,14,72.4,16
283,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,14,72.4,17
284,"Connaught Place, Delhi",28.6314022,77.2193791,3,14,72.4,18
285,"Connaught Place, Delhi",28.6314022,77.2193791,3,15,71.76,0
286,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,15,71.76,1
287,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,15,71.76,2
288,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,15,71.76,3
289,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,15,71.76,4
290,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,15,71.76,5
291,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,15,71.76,6
292,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,15,71.76,7
293,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,15,71.76,8
294,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,15,71.76,9
295,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,15,71.76,10
296,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,15,71.76,11
297,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,15,71.76,12
298,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,15,71.76,13
299,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,15,71.76,14
300,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,15,71.76,15
301,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,15,71.76,16
302,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,15,71.76,17
303,"Connaught Place, Delhi",28.6314022,77.2193791,3,15,71.76,18
304,"Connaught Place, Delhi",28.6314022,77.2193791,3,16,68.49,0
305,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,16,68.49,1
306,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,16,68.49,2
307,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,16,68.49,3
308,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,16,68.49,4
309,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,16,68.49,5
310,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,16,68.49,6
311,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,16,68.49,7
312,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,16,68.49,8
313,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,16,68.49,9
314,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,16,68.49,10
315,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,16,68.49,11
316,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,16,68.49,12
317,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,16,68.49,13
318,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,16,68.49,14
319,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,16,68.49,15
320,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,16,68.49,16
321,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,16,68.49,17
322,"Connaught Place, Delhi",28.6314022,77.2193791,3,16,68.49,18
323,"Connaught Place, Delhi",28.6314022,77.2193791,3,17,67.39,0
324,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,17,67.39,1
325,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,17,67.39,2
326,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,17,67.39,3
327,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,17,67.39,4
328,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,17,67.39,5
329,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,17,67.39,6
330,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,17,67.39,7
331,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,17,67.39,8
332,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,17,67.39,9
333,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,17,67.39,10
334,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,17,67.39,11
335,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,17,67.39,12
336,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,17,67.39,13
337,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,17,67.39,14
338,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,17,67.39,15
339,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,17,67.39,16
340,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,17,67.39,17
341,"Connaught Place, Delhi",28.6314022,77.2193791,3,17,67.39,18
342,"Connaught Place, Delhi",28.6314022,77.2193791,3,18,66.39,0
343,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,18,66.39,1
344,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,18,66.39,2
345,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,18,66.39,3
346,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,18,66.39,4
347,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,18,66.39,5
348,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,18,66.39,6
349,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,18,66.39,7
350,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,18,66.39,8
351,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,18,66.39,9
352,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,18,66.39,10
353,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,18,66.39,11
354,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,18,66.39,12
355,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,18,66.39,13
356,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,18,66.39,14
357,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,18,66.39,15
358,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,18,66.39,16
359,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,18,66.39,17
360,"Connaught Place, Delhi",28.6314022,77.2193791,3,18,66.39,18
361,"Connaught Place, Delhi",28.6314022,77.2193791,3,19,65.77,0
362,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,19,65.77,1
363,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,19,65.77,2
364,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,19,65.77,3
365,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,19,65.77,4
366,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,19,65.77,5
367,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,19,65.77,6
368,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,19,65.77,7
369,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,19,65.77,8
370,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,19,65.77,9
371,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,19,65.77,10
372,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,19,65.77,11
373,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,19,65.77,12
374,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,19,65.77,13
375,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,19,65.77,14
376,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,19,65.77,15
377,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,19,65.77,16
378,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,19,65.77,17
379,"Connaught Place, Delhi",28.6314022,77.2193791,3,19,65.77,18
380,"Connaught Place, Delhi",28.6314022,77.2193791,3,20,64.06,0
381,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,20,64.06,1
382,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,20,64.06,2
383,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,20,64.06,3
384,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,20,64.06,4
385,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,20,64.06,5
386,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,20,64.06,6
387,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,20,64.06,7
388,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,20,64.06,8
389,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,20,64.06,9
390,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,20,64.06,10
391,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,20,64.06,11
392,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,20,64.06,12
393,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,20,64.06,13
394,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,20,64.06,14
395,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,20,64.06,15
396,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,20,64.06,16
397,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,20,64.06,17
398,"Connaught Place, Delhi",28.6314022,77.2193791,3,20,64.06,18
399,"Connaught Place, Delhi",28.6314022,77.2193791,3,21,63.69,0
400,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,21,63.69,1
401,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,21,63.69,2
402,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,21,63.69,3
403,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,21,63.69,4
404,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,21,63.69,5
405,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,21,63.69,6
406,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,21,63.69,7
407,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,21,63.69,8
408,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,21,63.69,9
409,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,21,63.69,10
410,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,21,63.69,11
411,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,21,63.69,12
412,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,21,63.69,13
413,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,21,63.69,14
414,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,21,63.69,15
415,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,21,63.69,16
416,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,21,63.69,17
417,"Connaught Place, Delhi",28.6314022,77.2193791,3,21,63.69,18
418,"Connaught Place, Delhi",28.6314022,77.2193791,3,22,63.48,0
419,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,22,63.48,1
420,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,22,63.48,2
421,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,22,63.48,3
422,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,22,63.48,4
423,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,22,63.48,5
424,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,22,63.48,6
425,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,22,63.48,7
426,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,22,63.48,8
427,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,22,63.48,9
428,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,22,63.48,10
429,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,22,63.48,11
430,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,22,63.48,12
431,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,22,63.48,13
432,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,22,63.48,14
433,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,22,63.48,15
434,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,22,63.48,16
435,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,22,63.48,17
436,"Connaught Place, Delhi",28.6314022,77.2193791,3,22,63.48,18
437,"Connaught Place, Delhi",28.6314022,77.2193791,3,23,60.54,0
438,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,23,60.54,1
439,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,23,60.54,2
440,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,23,60.54,3
441,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,23,60.54,4
442,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,23,60.54,5
443,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,23,60.54,6
444,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,23,60.54,7
445,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,23,60.54,8
446,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,23,60.54,9
447,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,23,60.54,10
448,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,23,60.54,11
449,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,23,60.54,12
450,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,23,60.54,13
451,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,23,60.54,14
452,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,23,60.54,15
453,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,23,60.54,16
454,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,23,60.54,17
455,"Connaught Place, Delhi",28.6314022,77.2193791,3,23,60.54,18
456,"Connaught Place, Delhi",28.6314022,77.2193791,3,24,60.32,0
457,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,24,60.32,1
458,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,24,60.32,2
459,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,24,60.32,3
460,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,24,60.32,4
461,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,24,60.32,5
462,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,24,60.32,6
463,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,24,60.32,7
464,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,24,60.32,8
465,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,24,60.32,9
466,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,24,60.32,10
467,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,24,60.32,11
468,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,24,60.32,12
469,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,24,60.32,13
470,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,24,60.32,14
471,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,24,60.32,15
472,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,24,60.32,16
473,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,24,60.32,17
474,"Connaught Place, Delhi",28.6314022,77.2193791,3,24,60.32,18
475,"Connaught Place, Delhi",28.6314022,77.2193791,3,25,59.5,0
476,"317 Phase 2, Pocket D, Delhi 110091",28.6039267,77.2903476,3,25,59.5,1
477,"110 A 1st Floor, Delhi 110091",28.608135091203348,77.30101979939349,3,25,59.5,2
478,"B-42, Patparganj Road, Near Paliwal Dharmshala, Guru Nanak Pura, Delhi 110092",28.6024541,77.3141628,3,25,59.5,3
479,"787, Noida, Noida, Delhi 201301",28.6292302,77.38416795,3,25,59.5,4
480,"834, Shalimar Garden Extn 1, Sahibabad, Ghaziabad, Delhi 201001",28.6722772,77.3700121,3,25,59.5,5
481,"Maliwara, Vasant Marg, Opp Syndicate Bank, Ghaziabad, Ghaziabad, Delhi 201001",28.7387381,77.3143986,3,25,59.5,6
482,"Budh Vihar, Delhi 110041",28.6908619,77.2795338,3,25,59.5,7
483,"Shahdara, Dilshad Garden, Delhi 110095",28.6777276,77.3232072,3,25,59.5,8
484,"32d, Fruit Garden, Railway Road, Delhi 121001",28.6716769,77.3162988,3,25,59.5,9
485,"D-5, Opp. Balaji Mandir, Vivek Vihar, Delhi 110095",28.6691641,77.31226695421603,3,25,59.5,10
486,"G 9, Part 2, Neel Kanth Chamber, Saini Enclave, Delhi 110092",28.6522939,77.30553030048932,3,25,59.5,11
487,"63-64, Main Market, Subzi Mandi, Delhi 110007",28.63551235,77.32148223170245,3,25,59.5,12
488,"G 1, Ashish Complex, New Rajdhani Enclave, Delhi 110092",28.64177085,77.2941447628349,3,25,59.5,13
489,"Sh No 10, Opp Nirulas, Preet Vihar, Delhi 110092",28.6377532,77.2951746,3,25,59.5,14
490,"C 423, Nirman Vihar, Delhi 110092",28.6342214,77.28807698430413,3,25,59.5,15
491,"R-40, Vikas Marg Extn, Main Bus Stop, Shakarpur, Delhi 110092",28.6306797,77.2818984,3,25,59.5,16
492,"G 90, Vijay Chowk, Laxmi Nagar, Delhi 110092",28.635087,77.2781101751352,3,25,59.5,17
493,"Connaught Place, Delhi",28.6314022,77.2193791,3,25,59.5,18
